id,title,actors,countries,topics,url,event_id,track,format,date,year
"enb12191e_11","DESIGNING ACTIONS: INTEGRATION OF IDENTIFIED TECHNOLOGY NEEDS WITH CURRENT DEVELOPMENT PROGRAMMES:","","Peru|Moldova|China","","http://www.iisd.ca/vol12/enb12191e.html","036","","","1.019772e+12","2002"
"enb12627e_23","PROCEDURAL MATTERS","","Russia|Ireland|South Africa|United States|Russian Federation|Saudi Arabia|Switzerland","IPCC Governance","http://www.iisd.ca/vol12/enb12627e.html","116","IPCC","","1.4249916e+12","2015"
"enb12441e_4","WG I SESSION:","","Sweden|United Kingdom|Malaysia|United States|Australia|Germany|Indonesia|Belgium|Canada|South Africa|Netherlands|Spain|Austria|Norway|Switzerland|China","","http://www.iisd.ca/vol12/enb12441e.html","083","ipcc","","1.2567708e+12","2009"
"1228000e_6","WORKSHOP ON JOINT IMPLEMENTATION IN NORTH AMERICA","","Canada|Mexico","","http://www.iisd.ca/vol12/1228000e.html","009","","","8.367768e+11","1996"
"enb12590e_5","Budget performance for the biennium 2012-2013","","","","http://www.iisd.ca/vol12/enb12590e.html","107","","","1.3848156e+12","2013"
"enb12314e_2","ADAPTATION PROGRAMME OF WORK:","","","","http://www.iisd.ca/vol12/enb12314e.html","057","","","1.1634588e+12","2006"
"enb12351e_32","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12351e.html","065","","corridors","1.2290364e+12","2008"
"enb12399e_8","IN THE CORRIDORS","Group of 77","China","","http://www.iisd.ca/vol12/enb12399e.html","076","working group","corridors","1.2384504e+12","2009"
"enb12286e_2","Institutional Linkages","","","","http://www.iisd.ca/vol12/enb12286e.html","054","","","1.1337372e+12","2005"
"enb12546e_32","SBSTA Conclusions","","Chile|Brazil","","http://www.iisd.ca/vol12/enb12546e.html","099","","","1.3378968e+12","2012"
"enb12384e_18","CLOSING OF THE SESSION","","Turkey","","http://www.iisd.ca/vol12/enb12384e.html","073","ipcc","","1.2204792e+12","2008"
"enb12500e_15","AR5, PROGRESS REPORTS OF WORKING GROUPS I, II AND III:","","United Kingdom|Argentina","","http://www.iisd.ca/vol12/enb12500e.html","093","ipcc","","1.3052376e+12","2011"
"enb12475e_3","ADAPTATION DRAFTING GROUP :","","Trinidad and Tobago","","http://www.iisd.ca/vol12/enb12475e.html","088","working group","","1.2808728e+12","2010"
"enb12470e_13","SCIENTIFIC, TECHNOLOGICAL AND SOCIO-ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:","Alliance of Small Island States|European Union","Malawi|Philippines|Qatar|Russian Federation|Nicaragua|Barbados|Norway|Venezuela|Micronesia|Australia|Kuwait|Lesotho|Panama|Saudi Arabia|Spain|Colombia|Grenada|South Africa|Bolivia|Guatemala|Russia","","http://www.iisd.ca/vol12/enb12470e.html","087","sbsta","issue","1.2761208e+12","2010"
"enb12306e_8","ANNEX I COMMUNICATIONS","Group of 77|European Union","Russia|Ukraine|Russian Federation|Japan|China|United Kingdom|Greece","","http://www.iisd.ca/vol12/enb12306e.html","056","SBI","PLENARY","1.1485944e+12","2006"
"enb12492e_4","ENHANCED ACTION ON MITIGATION (REDD+) (AWG-LCA)","","","","http://www.iisd.ca/vol12/enb12492e.html","091","","","1.2914172e+12","2010"
"enb12383e_23","WHEN TO TALK","Group of 77","United States|China","","http://www.iisd.ca/vol12/enb12383e.html","072","working group","","1.219788e+12","2008"
"enb12582e_15","CLOSING OF IPCC-37","","Belgium|Norway|Saudi Arabia","","http://www.iisd.ca/vol12/enb12582e.html","106","ipcc","","1.3819608e+12","2013"
"enb12176e_26","Bonn Agreement:","","","","http://www.iisd.ca/vol12/enb12176e.html","032","","","9.96444e+11","2001"
"enb12644e_9","CAPACITY BUILDING","Group of 77|European Union","Mexico|Saudi Arabia|Congo|Japan|United States|Swaziland|China","Adaptation","http://www.iisd.ca/vol12/enb12644e.html","118","","","1.4413176e+12","2015"
"enb12291e_108","COUNTRY STATEMENTS","","","","http://www.iisd.ca/vol12/enb12291e.html","054","","","1.1340828e+12","2005"
"enb12234e_2","Small-scale afforestation and reforestation (A&R) under the CDM","European Union","Brazil|Bangladesh|Malaysia|China|Tuvalu|Peru|Indigenous Peoples|Bolivia","","http://www.iisd.ca/vol12/enb12234e.html","044","","","1.0874232e+12","2004"
"enb12235e_11","LULUCF GPG","European Union","Sweden|Norway|Canada|Ghana","","http://www.iisd.ca/vol12/enb12235e.html","044","","","1.0875096e+12","2004"
"enb12359e_4","In-session workshop","European Union","Burkina Faso|Brazil|Argentina|Benin|Canada|Senegal|New Zealand|Ukraine|Russian Federation|Indonesia|Japan|China|Australia|Tuvalu|Tanzania|Congo|Belarus|Bulgaria|United Kingdom|South Africa|Russia","Flexibility Mechanims","http://www.iisd.ca/vol12/enb12359e.html","068","","","1.2070872e+12","2008"
"enb12596e_14","SECTION C. MANAGING FUTURE RISKS AND BUILDING RESILIENCE:","","","","http://www.iisd.ca/vol12/enb12596e.html","109","ipcc","","1.3947516e+12","2014"
"enb12209e_52","Date and Venue for COP-9","","Italy","","http://www.iisd.ca/vol12/enb12209e.html","038","","","1.0363644e+12","2002"
"enb12573e_14","Country Presentations","Group of 77|European Union","India|United States|Australia|Sierra Leone|Saudi Arabia|China","","http://www.iisd.ca/vol12/enb12573e.html","104","","","1.370556e+12","2013"
"enb12259e_4","Discussion","Alliance of Small Island States","France|United States|Japan|Brazil|Finland|Indonesia|Canada|South Africa|Malta|Oman|United Kingdom|Romania|Sri Lanka|Iceland|Kiribati|Fiji|Ukraine|Egypt|Gabon|Qatar|Tanzania|Kazakhstan|Norway|Barbados|Micronesia","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12259e.html","048","","","1.103238e+12","2004"
"1238000e_18","DEVELOPMENT AND TRANSFER OF TECHNOLOGIES","Organisation for Economic Co.operation and Development","","","http://www.iisd.ca/vol12/1238000e.html","009","","","8.377272e+11","1996"
"enb12614e_1","REPORT ON THE HIGH-LEVEL MINISTERIAL ROUND TABLE ON INCREASED AMBITION OF KYOTO PROTOCOL COMMITMENTS:","Group of 77|European Union","Australia|China|Norway|Bolivia|Switzerland","","http://www.iisd.ca/vol12/enb12614e.html","114","cop","","1.4179932e+12","2014"
"enb12151e_44","CLOSING SBI/SBSTA PLENARY","Group of 77","Brazil|Niger|Nigeria|China|Italy|Saudi Arabia|Indigenous Peoples|Vanuatu","UNFCCC Functioning","http://www.iisd.ca/vol12/enb12151e.html","028","SBI/SBSTA","PLENARY","9.69228e+11","2000"
"1211000e_12","WORKING GROUP II","","","","http://www.iisd.ca/vol12/1211000e.html","001","","GROUPS","7.929756e+11","1995"
"enb12568e_28","CLOSING PLENARY","","Indigenous Peoples|Saudi Arabia|China","Post-Kyoto Agreements 2","http://www.iisd.ca/vol12/enb12568e.html","103","","PLENARY","1.367532e+12","2013"
"enb12619e_28","MATTERS RELATING TO ARTICLE 2.3 AND ARTICLE 3.14 OF THE KYOTO PROTOCOL:","","","","http://www.iisd.ca/vol12/enb12619e.html","114","","","1.4185116e+12","2014"
"enb12513e_84","ANNEX I FURTHER COMMITMENTS:","European Union|Alliance of Small Island States","Brazil|Argentina|Canada|Senegal|New Zealand|India|Russian Federation|Cuba|Algeria|Japan|Congo|China|Tuvalu|Zambia|Saint Lucia|Bolivia|Russia","Extension of the Kyoto protocol","http://www.iisd.ca/vol12/enb12513e.html","095","","","1.3082616e+12","2011"
"enb12355e_26","Exchange and access to observational data and information, including stakeholder needs","","Pakistan|Jamaica","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12355e.html","066","","","1.2048444e+12","2008"
"enb12162e_17","IN THE CORRIDORS","Umbrella Group","","","http://www.iisd.ca/vol12/enb12162e.html","029","","CORRIDORS","9.750204e+11","2000"
"enb12594e_66","Final Outcome","","","","http://www.iisd.ca/vol12/enb12594e.html","107","","","1.3851612e+12","2013"
"enb1286e_24","CONTACT GROUP ON ALLOCATION OF WORK","Group of 77","China|Indonesia|Switzerland","","http://www.iisd.ca/vol12/enb1286e.html","017","","GROUPS","8.976024e+11","1998"
"enb12622e_3","FINANCE:","Group of 77|Alliance of Small Island States|European Union|Independent association of Latin America and the Caribbean|League of Arab States|Coalition for Rainforest Nations|African Group","United States|Japan|Chile|Bolivia|Australia|Ecuador|Kiribati|Panama|Saudi Arabia|Egypt|Norway|Switzerland|China|New Zealand","Financial Mechanisms and Funds 2","http://www.iisd.ca/vol12/enb12622e.html","115","working group","","1.4235228e+12","2015"
"enb12377e_3","Mitigation","","India|Japan|China","","http://www.iisd.ca/vol12/enb12377e.html","072","","","1.2192696e+12","2008"
"enb12644e_11","TIMEFRAMES","League of Arab States|African Group|European Union|Independent association of Latin America and the Caribbean","New Zealand|India|Marshall Islands|United States|Japan|Brazil|Kenya|Canada|Mexico|Colombia|Tuvalu|Sudan|United Kingdom|Malaysia|Australia|Zimbabwe|Singapore|Saudi Arabia|Norway|China|Saint Lucia","Post-Kyoto Agreements 1","http://www.iisd.ca/vol12/enb12644e.html","118","","","1.4413176e+12","2015"
"enb12303e_9","WORKSHOP ON MITIGATION: AGRICULTURE, FORESTRY AND RURAL DEVELOPMENT","European Union","Denmark|Australia|United States|China|New Zealand","","http://www.iisd.ca/vol12/enb12303e.html","056","SBSTA","","1.1484216e+12","2006"
"enb12305e_13","AGENDA/MAURITIUS STRATEGY","","Mauritius|Tuvalu|Australia|United States","","http://www.iisd.ca/vol12/enb12305e.html","056","sbsta","","1.1485944e+12","2006"
"enb12298e_5","Links with other processes","Group of 77|European Union","Russia|India|United States|Russian Federation|Iceland|Brazil|Canada|Algeria|Mexico|Saudi Arabia|Egypt|Norway|Switzerland|China|New Zealand","","http://www.iisd.ca/vol12/enb12298e.html","056","","","1.1479032e+12","2006"
"enb12549e_14","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12549e.html","101","working group","corridors","1.346364e+12","2012"
"enb12412e_14","METHODOLOGICAL ISSUES (CONVENTION): GHG Inventories:","","Niger|New Zealand|Nigeria|China|Australia|Finland|Germany","","http://www.iisd.ca/vol12/enb12412e.html","079","","","1.24398e+12","2009"
"enb12490e_6","Review of the Adaptation Fund","European Union","Antigua and Barbuda|Indigenous Peoples|United Kingdom|Finland","","http://www.iisd.ca/vol12/enb12490e.html","091","","","1.2912444e+12","2010"
"enb12407e_30","AWG-KP:","Umbrella Group","Japan|Russia|United States|Russian Federation","","http://www.iisd.ca/vol12/enb12407e.html","076","WORKING GROUP","PLENARY","1.2391416e+12","2009"
"enb12321e_5","Figure SPM 1 on 1970-2004 global warming potential","European Union","Russia|India|Argentina|United States|Japan|Germany|Brazil|Finland|Kenya|Mauritius|Belgium|Canada|Colombia|Austria|Sweden|Sudan|Tuvalu|Belarus|United Kingdom|Russian Federation|Italy|Australia|Uganda|Djibouti|Netherlands|Spain|France|Switzerland|China|New Zealand","","http://www.iisd.ca/vol12/enb12321e.html","060","","","1.1782296e+12","2007"
"enb12291e_35","PROCEDURE FOR APPOINTING AN EXECUTIVE SECRETARY","","","","http://www.iisd.ca/vol12/enb12291e.html","054","","","1.1340828e+12","2005"
"enb12120e_4","COP-6","","","","http://www.iisd.ca/vol12/enb12120e.html","022","","","9.415836e+11","1999"
"enb12177e_5","Approved Answer:","","","","http://www.iisd.ca/vol12/enb12177e.html","033","","","1.0019736e+12","2001"
"enb12574e_6","IN THE CORRIDORS","","United Kingdom|Ukraine|Russian Federation|Belarus|Russia","","http://www.iisd.ca/vol12/enb12574e.html","104","","corridors","1.3706424e+12","2013"
"enb12580e_53","Workstream 1","Independent association of Latin America and the Caribbean|Like Minded Group of Developing Countries|European Union|Alliance of Small Island States","India|Bangladesh|United States|Gambia|Japan|Chile|Brazil|Mali|Colombia|Mexico|Nauru|Nepal|Philippines|Australia|Ecuador|Ethiopia|Singapore|Saudi Arabia|Peru|Norway|Switzerland|China|New Zealand","","http://www.iisd.ca/vol12/enb12580e.html","104","","","1.3711608e+12","2013"
"enb12278e_32","CONSIDERATION OF FURTHER IPCC WORK ON EMISSION SCENARIOS","","Russia|United Kingdom|Russian Federation|United States|Chile|Morocco|Hungary|Kenya|Belgium|Spain|Egypt|Austria|New Zealand","","http://www.iisd.ca/vol12/enb12278e.html","052","ipcc","","1.1278584e+12","2005"
"enb12489e_16","NWP:","","Canada|Trinidad and Tobago","","http://www.iisd.ca/vol12/enb12489e.html","091","sbsta","","1.291158e+12","2010"
"enb12315e_16","NON-ANNEX I COMMUNICATIONS:","Group of 77","Netherlands|China","","http://www.iisd.ca/vol12/enb12315e.html","057","","","1.1635452e+12","2006"
"enb12133e_1","LULUCF","Group of 77|African Group|European Union","Samoa|Canada|China|Australia|Colombia|Switzerland","","http://www.iisd.ca/vol12/enb12133e.html","026","","","9.608472e+11","2000"
"enb12598e_43","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12598e.html","111","","","1.4027832e+12","2014"
"enb12152e_4","Carbon Sinks:","","","","http://www.iisd.ca/vol12/enb12152e.html","029","","","9.7407e+11","2000"
"enb12534e_40","COP Decision","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011"
"enb12305e_8","BASE YEAR OF CROATIA:","","Croatia|United Kingdom","","http://www.iisd.ca/vol12/enb12305e.html","056","sbi","","1.1485944e+12","2006"
"enb12421e_81","Privileges and immunities","European Union","Australia|Tuvalu|Ghana|Maldives|China","","http://www.iisd.ca/vol12/enb12421e.html","079","","","1.2447576e+12","2009"
"enb12222e_3","Adoption of the agenda","European Union","Oman|Canada|Saudi Arabia","","http://www.iisd.ca/vol12/enb12222e.html","042","","","1.0703196e+12","2003"
"enb12478e_5","CLOSING PLENARY:","Group of 77|Central American Integration System|Alliance of Small Island States|Umbrella Group|European Union|Environmental Integrity Group|Bolivarian Alliance For The Peoples Of Our America|African Group","Bangladesh|Kyrgyzstan|Venezuela|Belize|Yemen|United Kingdom|Lesotho|United States|Australia|Ecuador|Belgium|South Africa|Ukraine|Congo|Switzerland|China","","http://www.iisd.ca/vol12/enb12478e.html","088","WORKING GROUP","PLENARY","1.2810456e+12","2010"
"enb12498e_7","ORGANIZATIONAL MATTERS:","","Senegal|New Zealand","","http://www.iisd.ca/vol12/enb12498e.html","091","","","1.292022e+12","2010"
"enb12142e_1","INITIAL BRIEFING","Group of 77","Niger|Nigeria|Norway|China|United Kingdom|France","","http://www.iisd.ca/vol12/enb12142e.html","028","sbi/sbsta","","9.681048e+11","2000"
"enb12613e_11","Capacity-Building Under the Convention","","","","http://www.iisd.ca/vol12/enb12613e.html","114","","","1.4178204e+12","2014"
"enb12273e_3","CONSIDERATION OF THE DRAFT SUMMARY FOR POLICY MAKERS","","Russia|Bangladesh|Pakistan|United States|Chile|Germany|Kenya|Belgium|Canada|Slovenia|Austria|Sweden|United Kingdom|Australia|Zambia|Saudi Arabia|Denmark|Norway|Switzerland|China|France","Flexibility Mechanims","http://www.iisd.ca/vol12/enb12273e.html","052","ipcc","","1.1274264e+12","2005"
"enb12521e_9","AD HOC WORKING GROUP FOR LONG-TERM COOPERATIVE ACTION UNDER THE CONVENTION","Group of 77|Alliance of Small Island States|Central American Integration System|Umbrella Group|European Union|Environmental Integrity Group|Bolivarian Alliance For The Peoples Of Our America|League of Arab States|Coalition for Rainforest Nations|African Group","Argentina|Venezuela|Congo|Australia|China|Papua New Guinea|Panama|Switzerland|Saudi Arabia|Belarus|El Salvador|Gambia|Guinea|Bolivia|Germany|Grenada","Legal Status of Agreeements","http://www.iisd.ca/vol12/enb12521e.html","096","WORKING GROUP","","1.3179384e+12","2011"
"enb12251e_18","P&MS","Group of 77","China|South Africa|Saudi Arabia|Ireland","","http://www.iisd.ca/vol12/enb12251e.html","048","","","1.1024604e+12","2004"
"enb12485e_22","Flexibility Mechanisms","","","","http://www.iisd.ca/vol12/enb12485e.html","089","","","1.2865752e+12","2010"
"enb12579e_4","MEETING S REPORT:","","","","http://www.iisd.ca/vol12/enb12579e.html","104","","","1.3711608e+12","2013"
"enb12405e_7","FLEXIBILITY MECHANISMS:","","","","http://www.iisd.ca/vol12/enb12405e.html","076","working group","","1.2390552e+12","2009"
"enb12615e_3","ADP Agenda Item 3","League of Arab States|Group of 77|African Group|Alliance of Small Island States","India|Iran|Venezuela|United States|Japan|Bolivia|Brazil|Nicaragua|Algeria|Nauru|Tuvalu|Sudan|Malaysia|Ecuador|Saudi Arabia|Egypt|Norway|China","Post-Kyoto Agreements 2","http://www.iisd.ca/vol12/enb12615e.html","114","","","1.4180796e+12","2014"
"1209000e_7","A/AC.237/WG.II/L.11","Group of 77|European Union","Russia|India|United Kingdom|Russian Federation|United States|Australia|Germany|China","","http://www.iisd.ca/vol12/1209000e.html","001","","","7.928892e+11","1995"
"enb12459e_44","Adaptation Fund Board s Report","","Mauritania|India|Senegal|Ghana|Jamaica|Indonesia|Afghanistan|Uruguay|Spain|Germany","","http://www.iisd.ca/vol12/enb12459e.html","085","","","1.2611772e+12","2009"
"enb12291e_119","STATEMENTS FROM OBSERVER ORGANIZATIONS","","Indigenous Peoples","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12291e.html","054","","","1.1340828e+12","2005"
"enb1261e_4","SATURDAY SESSIONS","","","","http://www.iisd.ca/vol12/enb1261e.html","015","","","8.779068e+11","1997"
"enb12466e_2","ITEM 3 (AWG-LCA): Mitigation and measuring, reporting and verification (MRV) by developing countries:","Group of 77|Alliance of Small Island States|Umbrella Group|European Union|Environmental Integrity Group|African Group","Russia|Pakistan|United States|Chile|Germany|Brazil|South Africa|Colombia|Turkey|Nepal|Tuvalu|Kyrgyzstan|Russian Federation|Thailand|Mongolia|Philippines|Tajikistan|Australia|Sierra Leone|Singapore|Saudi Arabia|Costa Rica|Bhutan|Barbados|China","Mitigation","http://www.iisd.ca/vol12/enb12466e.html","087","","","1.2756888e+12","2010"
"enb12215e_7","IPCC TAR","Group of 77|European Union","Russia|Canada|United States|Russian Federation|Saudi Arabia|Australia|China|New Zealand","","http://www.iisd.ca/vol12/enb12215e.html","040","","","1.055196e+12","2003"
"enb12163e_25","DEVELOPMENT AND TRANSFER OF TECHNOLOGIES","","","","http://www.iisd.ca/vol12/enb12163e.html","029","","","9.752796e+11","2000"
"enb12242e_44","SBI conclusions","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004"
