id,title,actors,countries,topics,url,event_id,track,format,date,year,abstract
"enb12427e_32","Status of the Negotiations","","","","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","Following discussion, Facilitator Khan said the non-non-paper would not be considered further, while the non-paper containing revised text would be put forward as a useful guide for discussions."
"enb12427e_33","Paragraph 1(b)(v) of the BAP","European Union|African Group|Alliance of Small Island States","Brazil|Saudi Arabia|South Africa|Tanzania|Mexico|India|Cambodia|United States|China|Micronesia|Colombia|Japan|New Zealand|Venezuela","Post-Kyoto Agreements|Mitigation","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","The sub-group on various approaches, including markets, to enhance the cost-effectiveness of, and to promote mitigation actions was facilitated by Kunihiko Shimada (Japan) on Wednesday and Thursday."
"enb12427e_34","Status of the Negotiations","","","Mitigation","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","After discussion, parties agreed that the Facilitator should compile information to compare the various proposals and criteria for market mechanisms to assist discussions in Bangkok."
"enb12427e_35","Paragraph 1(b)(vi) of the BAP","African Group|European Union|Group of 77 and China","Brazil|Canada|Saudi Arabia|Australia|Singapore|South Africa|India|United States|China|Mali|Japan|New Zealand|Burkina Faso","Extension of the Kyoto protocol|UNFCCC and Kyoto Protocol Functioning|Adaptation|Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","The issue of economic and social consequences of response measures was considered in an informal sub-group facilitated by Mamadou Hondia (Burkina Faso) on Wednesday and Mama Konaté (Mali) on Thursday."
"enb12427e_36","Status of the Negotiations","","","","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","Parties agreed to forward the non-paper to the AWG-LCA for incorporation in the new information document to be issued before AWG-LCA 7."
"enb12427e_37","MITIGATION:","","Denmark|Zimbabwe","Legal Status of Agreements|Post-Kyoto Agreements|forests|Mitigation","http://www.iisd.ca/vol12/enb12427e.html","080","working group","","1.2502008e+12","2009","In the BAP, the text on mitigation includes the following sub-paragraphs: 1(b)(i) on mitigation by developed countries; 1(b)(ii) on mitigation by developing countries; 1(b)(iii) on reducing deforestation and forest degradation in developing countries, plus conservation (REDD-plus); 1(b)(iv) on sectoral approaches; 1(b)(v) on market-based approaches; and 1(b)(vi) on consequences of response measures."
"enb12427e_38","Status of the Negotiations","","","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","Chair Zammit Cutajar said that he would contemplate how to consolidate the rest of the text, but that he would not attempt to consolidate text on the issue of the long-term global goal for emission reductions."
"enb12427e_39","SHARED VISION:","European Union|Group of 77 and China|Alliance of Small Island States","Pakistan|Saudi Arabia|Australia|Bangladesh|Singapore|Sudan|India|Costa Rica|United States|China|Colombia|Japan|Antigua and Barbuda","Mitigation|Legal Status of Agreements|Financial Mechanisms and Funds|Post-Kyoto Agreements","http://www.iisd.ca/vol12/enb12427e.html","080","working group","","1.2502008e+12","2009","This issue was first discussed in an informal group, facilitated by AWG-LCA Chair Zammit Cutajar on Wednesday and Friday."
"enb12427e_4","AWG-LCA 5 & AWG-KP 7","","Germany","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12427e.html","080","working group","plenary","1.2502008e+12","2009","From 29 March 8 April 2009, AWG-LCA 5 and AWG-KP 7 convened in Bonn, Germany."
"enb12427e_40","CLOSING MEETING:","European Union","Mauritania|Saudi Arabia|Australia|India|United States|Congo|Gabon|Thailand|Argentina|Venezuela|Ecuador","","http://www.iisd.ca/vol12/enb12427e.html","080","working group","","1.2502008e+12","2009","On Friday afternoon, the AWG-LCA closing plenary convened."
"enb12427e_42","PROCESS AND PROGRESS AT BONN III","","","","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","Apart from general agreement that Bonn III was not the place for major political breakthroughs, delegates had somewhat different views on how to proceed."
"enb12427e_43","AWG-LCA:","Group of 77 and China","China","forests","http://www.iisd.ca/vol12/enb12427e.html","080","working group","","1.2502008e+12","2009","At the beginning of the meeting, the AWG-LCA negotiating text ( FCCC/AWGLCA/2009/INF.1 ) stood at nearly 200 pages, earning it the nickname the brick."
"enb12427e_44","AWG-KP:","","United States|New Zealand|Antigua and Barbuda|Russia","","http://www.iisd.ca/vol12/enb12427e.html","080","working group","plenary","1.2502008e+12","2009","Under the AWG-KP, discussions continued on Annex I parties emission reductions in the form of technical exercises."
"enb12427e_45","TOUGH NUTS TO CRACK :","Alliance of Small Island States","United States","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","While an agreement in Copenhagen is what everyone identifies as their objective, Bonn III showed that divergent views are still prevalent on many critical issues, including the legal form of such an agreement."
"enb12427e_46","THE WAY FORWARD","","United States","","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","The next stop on the road to Copenhagen will be Bangkok at the end of September."
"enb12427e_5","AWG-LCA 6 & AWG-KP 8","","Germany","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12427e.html","080","working group","plenary","1.2502008e+12","2009","From 1-12 June 2009, AWG-LCA 6 and AWG-KP 8 convened in Bonn, Germany, in conjunction with the 30th sessions of the UNFCCC s Subsidiary Body for Implementation (SBI) and Subsidiary Body for Scientific and Technological Advice (SBSTA). AWG-LCA 6 concentrated on developing negotiating text, using the Chair s draft ( FCCC/AWGLCA/2009/8 ) as the starting point."
"enb12427e_6","REPORT OF THE MEETING","","","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","On Monday, 10 August 2009, the Bonn Climate Change Talks began with the opening meetings of the Ad Hoc Working Group on Long-term Cooperative Action under the Convention (AWG-LCA) and the Ad Hoc Working Group on Further Commitments for Annex I Parties under the Protocol (AWG-KP) ."
"enb12427e_7","AD HOC WORKING GROUP ON FURTHER COMMITMENTS BY ANNEX I PARTIES UNDER THE KYOTO PROTOCOL","","Australia|Austria|Antigua and Barbuda|Mali|Grenada|Norway","","http://www.iisd.ca/vol12/enb12427e.html","080","working group","","1.2502008e+12","2009","Chair John Ashe (Antigua and Barbuda) opened the AWG-KP s informal session on Monday, 10 August."
"enb12427e_8","Status of the Negotiations","","","","http://www.iisd.ca/vol12/enb12427e.html","080","","","1.2502008e+12","2009","On Friday, the informal group forwarded a non-paper reflecting minor changes to the original documentation ( FCCC/KP/AWG/2009/10/Add.1 ) to the AWG-KP Chair to be taken into consideration when revising the documentation for AWG-KP 9."
"enb12427e_9","ANNEX I EMISSION REDUCTIONS:","European Union|Alliance of Small Island States","Canada|Belarus|South Africa|Croatia|Tuvalu|Micronesia|Switzerland|Sweden|Australia|China|Russian Federation|Japan|New Zealand|Bolivia|Norway","Pre-Kyoto|Post-Kyoto Agreements|UNFCCC and Kyoto Protocol Functioning|Mitigation|Extension of the Kyoto protocol","http://www.iisd.ca/vol12/enb12427e.html","080","working group","","1.2502008e+12","2009","The informal group focusing on Annex I parties aggregate and individual emission reductions met from Monday to Friday."
"enb12428e_2","BALI ROADMAP:","","Ghana|Thailand|Poland|Indonesia|Germany","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12428e.html","081","working group","","1.2540888e+12","2009","COP 13 and COP/MOP 3 took place in December 2007 in Bali, Indonesia."
"enb12428e_3","AWG-LCA 5 & AWG-KP 7","","Germany","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12428e.html","081","working group","plenary","1.2540888e+12","2009","From 29 March 8 April 2009, AWG-LCA 5 and AWG-KP 7 convened in Bonn, Germany."
"enb12428e_4","AWG-LCA 6 & AWG-KP 8","","Germany","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12428e.html","081","working group","plenary","1.2540888e+12","2009","From 1-14 June 2009, AWG-LCA 6 and AWG-KP 8 convened in Bonn, Germany, in conjunction with the 30th sessions of the UNFCCC s Subsidiary Body for Implementation and Subsidiary Body for Scientific and Technological Advice. AWG-LCA 6 concentrated on developing negotiating text, using a Chair s draft ( FCCC/AWGLCA/2009/8 ) as the starting point."
"enb12428e_5","INFORMAL AWGs","","Germany","","http://www.iisd.ca/vol12/enb12428e.html","081","working group","groups","1.2540888e+12","2009","From 10-14 August 2009, the AWG-LCA and AWG-KP held informal intersessional consultations in Bonn, Germany."
"enb12428e_6","WORLD CLIMATE CONFERENCE-3:","","Switzerland","","http://www.iisd.ca/vol12/enb12428e.html","081","working group","","1.2540888e+12","2009","The World Climate Conference-3 convened in Geneva, Switzerland, from 31 August 4 September 2009, under the theme Better climate information for a better future."
"enb12428e_7","FOURTH MEETING OF THE LEADERS REPRESENTATIVES OF THE MAJOR ECONOMIES FORUM ON ENERGY AND CLIMATE CHANGE:","","United States|Denmark","","http://www.iisd.ca/vol12/enb12428e.html","081","working group","","1.2540888e+12","2009","The Fourth Meeting of the Leaders Representatives of the Major Economies Forum on Energy and Climate Change (MEF) took place from 17-18 September 2009 in Washington DC."
"enb12428e_8","GREENLAND DIALOGUE FOLLOW-UP:","","Greenland","","http://www.iisd.ca/vol12/enb12428e.html","081","working group","","1.2540888e+12","2009","From 19-20 September 2009, Danish Minister for Climate and Energy Connie Hedegaard invited several key ministers for an informal gathering in New York with the objective of maintaining momentum in the international climate change negotiations."
"enb12428e_9","UN HIGH-LEVEL EVENT ON CLIMATE CHANGE:","","","Post-Kyoto Agreements|Mitigation","http://www.iisd.ca/vol12/enb12428e.html","081","working group","","1.2540888e+12","2009","On 22 September 2009, UN Secretary-General Ban Ki-moon hosted an all-day high-level event on climate change for Heads of State and Government at UN Headquarters in New York."
"enb12429e_1","WELCOMING CEREMONY","","United States|China|Japan|Denmark|India|Thailand","Reasons for Concern|Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12429e.html","081","working group","plenary","1.2541752e+12","2009","Yvo de Boer, UNFCCC Executive Secretary, highlighted determination by over 100 world leaders at the UN Secretary-General s Summit on Climate Change on 22 September 2009 in New York to seal a comprehensive, fair and effective deal in Copenhagen, identifying this as a real turning point."
"enb12429e_10","LONG-TERM COOPERATIVE ACTION:","","Ghana|Brazil|Gambia|Trinidad and Tobago|Switzerland|Japan|Norway","Mitigation|Legal Status of Agreements|Financial Mechanisms and Funds","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","The Secretariat introduced the relevant documents ( FCCC/AWGLCA/2009/INF.1 and Add.1 ; FCCC/AWGLCA/INF.2 and Adds.1 2 ; FCCC/AWGLCA/2009/MISCs.6 and 7 )."
"enb12429e_11","OPENING STATEMENTS:","Alliance of Small Island States|African Group|Group of 77 and China|Umbrella Group|European Union|Environmental Integrity Group","Australia|Algeria|Sudan|Lesotho|Sweden|China|Switzerland|Barbados","Adaptation|Financial Mechanisms and Funds|Adaptation|Technology Transfer","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Sudan, for the G-77/CHINA, emphasized that the AWG-LCA should be an open, party-driven, transparent and inclusive process and that concrete proposals for specific amounts of financing had yet to be made."
"enb12429e_12","ADAPTATION:","African Group|European Union|Group of 77 and China|Alliance of Small Island States","Saudi Arabia|Maldives|Bangladesh|Algeria|United Arab Emirates|Tanzania|United States|China|Barbados|Norway|Cook Islands","Financial Mechanisms and Funds|Loss and Damage","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Co-Chair Agyemang-Bonsu suggested proceeding in two phases: first reviewing the adaptation text s structure with a view to streamlining it and developing a revised text; and then engaging in textual negotiations during the second week."
"enb12429e_13","TECHNOLOGY:","European Union|Group of 77 and China","Canada|Brazil|Australia|Bangladesh|Pakistan|Philippines|United States|China|Uganda|Japan|Colombia|Argentina","Post-Kyoto Agreements|Technology Transfer","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Noting potential for further consolidation of text, Co-Chair Kumarsingh identified blocks that could be addressed including, inter alia , enhanced action on technology, capacity building and enabling environments, cooperative RD&D, technology innovation centers, institutional arrangements and financing technology."
"enb12429e_14","FINANCE:","European Union|Group of 77 and China|Alliance of Small Island States","Saudi Arabia|Philippines|United States|China|Uganda|Japan|Tanzania|Barbados","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","The Secretariat explained how the finance section had been reordered and consolidated."
"enb12429e_15","MITIGATION:","European Union|Group of 77 and China","Brazil|Pakistan|Australia|Denmark|Philippines|India|Costa Rica|United States|Zimbabwe|China|Colombia|Tuvalu|Russian Federation|Japan|Norway","Mitigation|Mitigation","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Chair Zammit Cutajar explained that mitigation sub-groups would continue working with the following Facilitators: Thomas Becker (Denmark) for sub-paragraph 1(b)(i) of the BAP (mitigation by developed countries); Margaret Mukahanana-Sangarwe (Zimbabwe) for sub-paragraph 1(b)(ii) of the BAP (mitigation by developing countries); Tony La Viña (the Philippines) for sub-paragraph 1(b)(iii) of the BAP (REDDplus); and Farrukh Khan (Pakistan) for sub-paragraph 1(b)(iv) of the BAP (cooperative sectoral approaches)."
"enb12429e_2","ORGANIZATIONAL MATTERS:","","Turkey|Kazakhstan|Zimbabwe|Antigua and Barbuda","","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Chair John Ashe (Antigua and Barbuda) opened the first part of AWG-KP 9, highlighting recent Protocol ratifications by Turkey, Kazakhstan and Zimbabwe."
"enb12429e_3","OPENING STATEMENTS:","Alliance of Small Island States|African Group|Least Developed Countries|Environmental Integrity Group|Umbrella Group|European Union|Group of 77 and China","Turkey|Sudan|Peru|Bolivia|Saudi Arabia|Australia|Algeria|Tuvalu|Guatemala|China|Indigenous Peoples|Thailand|Belize|Liberia|Kyrgyzstan|Sweden|Guyana|Switzerland|Pakistan|India|Lesotho|Japan","Anthropogenic Interference with Climate System|Mitigation","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Sudan, for the G-77/CHINA, expressed concern over slow progress under the AWG-KP, lamenting delay in adopting conclusions on Annex I parties aggregate and individual emission reductions."
"enb12429e_4","ANNEX I FURTHER COMMITMENTS:","","","","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Delegates agreed to establish four contact groups on: Annex I emission reductions; other matters; potential consequences; and legal matters."
"enb12429e_5","OTHER MATTERS:","","","","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Chair Ashe said that he would undertake informal consultations on how to proceed with work in Barcelona and Copenhagen."
"enb12429e_6","ANNEX I EMISSION REDUCTIONS:","European Union","Brazil|Japan|Tuvalu|South Africa","","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Co-Chair Wollansky noted a list of issues for discussion compiled at the informal meeting in August, and identified Annex I parties aggregate emission reductions and individual contributions as the most prominent issues. JAPAN outlined the new government s climate policy objectives, including a mid-term emission reduction goal of 25% from 1990 levels by 2020, and enhanced financial and technological support."
"enb12429e_7","OTHER ISSUES:","African Group|European Union","Brazil|South Africa|Tuvalu|India|Switzerland|Japan|New Zealand","Post-Kyoto Agreements","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Vice-Chair Dovland stressed the need to avoid bringing too many issues to Copenhagen."
"enb12429e_8","POTENTIAL CONSEQUENCES:","","","","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","Co-Chair Konaté introduced the text forwarded by AWG-KP 8 held in June 2009 (FCCC/KP/AWG/2009/9) and the revisions made during the informal session in August (FCCC/KP/AWG/2009/12)."
"enb12429e_9","ORGANIZATIONAL MATTERS:","","Malta","","http://www.iisd.ca/vol12/enb12429e.html","081","working group","","1.2541752e+12","2009","AWG-LCA Chair Michael Zammit Cutajar (Malta) opened the session, noting the approaching deadline and the need for hard work."
"enb12430e_1","OTHER ISSUES:","European Union|Alliance of Small Island States","Brazil|Saudi Arabia|Bangladesh|South Africa|Tuvalu|India|Ethiopia|Senegal|China|Kuwait|Japan|New Zealand|Norway|Argentina","Flexibility Mechanism|Flexibility Mechanims","http://www.iisd.ca/vol12/enb12430e.html","081","working group","","1.2542616e+12","2009","During the morning s contact group, TUVALU elaborated on his proposals to refer to the legal matters group the question of how the existing decisions, rules and modalities for the Protocol s operation would have legal continuity if the Protocol is incorporated within a new legally binding agreement."
"enb12430e_10","FINANCE:","European Union|Group of 77 and China|Alliance of Small Island States","Saudi Arabia|Australia|Kuwait|Philippines|India|United States|China|Switzerland|Nigeria|Barbados","Financial Mechanisms and Funds 1|Financial Mechanisms and Funds|Post-Kyoto Agreements","http://www.iisd.ca/vol12/enb12430e.html","081","working group","","1.2542616e+12","2009","Parties considered the finance section ( FCCC/AWGLCA/2009/INF.2 )."
"enb12430e_2","POTENTIAL CONSEQUENCES:","European Union|Group of 77 and China","Canada|China","","http://www.iisd.ca/vol12/enb12430e.html","081","working group","","1.2542616e+12","2009","In the morning s contact group, parties agreed that the outcome of discussions in Bangkok should be forwarded to Barcelona for further work."
"enb12430e_3","ANNEX I EMISSION REDUCTIONS:","European Union","South Africa|Kuwait|Philippines|India|Micronesia|China|Japan|New Zealand","Post-Kyoto Agreements|UNFCCC and Kyoto Protocol Functioning|Mitigation|Pre-Kyoto|Extension of the Kyoto protocol","http://www.iisd.ca/vol12/enb12430e.html","081","working group","","1.2542616e+12","2009","In the afternoon s contact group, the Secretariat introduced a revised version of the informal note compiling possible quantified emission limitation and reduction objectives (QELROs) submitted by parties."
"enb12430e_4","MITIGATION (paragraph 1(b)(iii) of the BAP):","European Union|African Group","Canada|Brazil|Tanzania|Indonesia|Cambodia|United States|Gabon|Guyana|Switzerland|Bolivia|Norway|Malawi|Ghana|Saudi Arabia|Australia|Tuvalu|India|Papua New Guinea|China|Colombia|Indigenous Peoples|Thailand|Philippines","Financial Mechanisms and Funds 2|Financial Mechanisms and Funds|Post-Kyoto Agreements|forests|Mitigation","http://www.iisd.ca/vol12/enb12430e.html","081","working group","","1.2542616e+12","2009","The contact group on REDD-plus met in the morning and afternoon."
"enb12430e_5","ADAPTATION:","European Union|Group of 77 and China|Alliance of Small Island States","Canada|Maldives|Tanzania|United States|Australia|China|Japan|New Zealand|Norway|Cook Islands","","http://www.iisd.ca/vol12/enb12430e.html","081","working group","","1.2542616e+12","2009","In the morning s contact group, parties discussed how to proceed."
"enb12430e_6","MITIGATION (paragraph 1(b)(iv) of the BAP)","European Union","Saudi Arabia|Algeria|Uruguay|Egypt|Tuvalu|Venezuela|Mexico|India|Singapore|Micronesia|United States|China|Oman|Argentina|Norway","Technology Transfer","http://www.iisd.ca/vol12/enb12430e.html","081","","","1.2542616e+12","2009","During the morning s contact group on sectoral approaches, Facilitator Khan called for discussion on possibilities for reordering and consolidating text."
"enb12430e_7","TECHNOLOGY:","European Union|Group of 77 and China","Canada|Philippines|Australia|China","","http://www.iisd.ca/vol12/enb12430e.html","081","working group","","1.2542616e+12","2009","Co-Chair Kumarsingh introduced a non-paper with an example of possible further consolidation of the text on technology."
"enb12430e_8","SHARED VISION:","European Union|Alliance of Small Island States","United States|Australia|Sudan|Japan|Philippines|India","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12430e.html","081","working group","","1.2542616e+12","2009","Chair Zammit Cutajar introduced new materials on a shared vision and proposed arranging text in four blocks on: context; a long-term global goal; review processes; and proposals that might be considered elsewhere."
"enb12430e_9","CAPACITY BUILDING:","European Union|Group of 77 and China|Alliance of Small Island States","Brazil|Saudi Arabia|Belarus|Saint Lucia|Tanzania|United States|China|Colombia|Saint Vincent and the Grenadines|Malawi","","http://www.iisd.ca/vol12/enb12430e.html","081","working group","","1.2542616e+12","2009","Co-Chair Gaye suggested proceeding on the basis of the consolidated text ( FCCC/AWGLCA/2009/INF.2 ), paragraph-by-paragraph, and asked parties to refrain from discussions on the placement of capacity building issues in the document."
"enb12431e_1","MITIGATION (paragraph 1(b)(i) of the BAP):","European Union|Group of 77 and China","Brazil|United States|Australia|China|Japan|Tuvalu|New Zealand","Mitigation|Post-Kyoto Agreements|Compliance and Enforcement|Mitigation","http://www.iisd.ca/vol12/enb12431e.html","081","","","1.254348e+12","2009","Adrian Macey (New Zealand) served as interim facilitator."
"enb12431e_2","MITIGATION (paragraph 1(b)(ii) of the BAP)","European Union|Group of 77 and China|Alliance of Small Island States","Pakistan|Australia|Philippines|India|United States|China|Japan|Argentina","Mitigation|UNFCCC and Kyoto Protocol Functioning|Mitigation|Technology Transfer","http://www.iisd.ca/vol12/enb12431e.html","081","","","1.254348e+12","2009","During the morning s contact group on mitigation by developing countries, parties focused on NAMAs and exchanged initial views on their working method and clusters of text on: principles, objectives and nature; definitions and scope; support, enabling activities and institutional arrangements; plans and strategies; a NAMA registry; MRV; national schedules; and a new sub-section for MRV."
"enb12431e_3","MITIGATION (paragraph 1(b)(v) of the BAP)","European Union","Brazil|Saudi Arabia|Australia|Bangladesh|Mexico|Kuwait|United States|China|Chile|Japan|Bolivia|Venezuela","Pre-Kyoto","http://www.iisd.ca/vol12/enb12431e.html","081","","","1.254348e+12","2009","Chair Zammit Cutajar introduced María del Socorro Flores (Mexico) as the new facilitator."
"enb12431e_4","MITIGATION (1(b)(vi) of the BAP)","Group of 77 and China","Canada|Saudi Arabia|South Africa|Tanzania|India|China|Argentina","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12431e.html","081","","","1.254348e+12","2009","In the afternoon contact group on response measures, Facilitator Richard Muyungi (Tanzania) explained that the objective was to clean up the text."
"enb12431e_5","ADAPTATION:","European Union|African Group|Group of 77 and China|Alliance of Small Island States","Canada|Brazil|Saudi Arabia|Maldives|Bangladesh|South Africa|Tanzania|United States|China|Norway|Cook Islands","Post-Kyoto Agreements 1|Financial Mechanisms and Funds|Adverse Effects and Response Measure|Adaptation|Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12431e.html","081","working group","","1.254348e+12","2009","Parties continued to address how to streamline the consolidated negotiating text on adaptation."
"enb12431e_6","TECHNOLOGY:","African Group|European Union|Group of 77 and China","Canada|Brazil|Bangladesh|Philippines|United States|Argentina|Bolivia|Norway|Ghana|Pakistan|Saudi Arabia|Australia|India|China|Uganda|Japan","Technology Transfer","http://www.iisd.ca/vol12/enb12431e.html","081","working group","","1.254348e+12","2009","Co-Chair Shimada invited parties to comment on the proposed technology mechanism."
"enb12431e_7","FINANCE:","European Union|Group of 77 and China","Canada|Saudi Arabia|Australia|Colombia|Philippines|United States|China|Uganda|Japan|Barbados","Financial Mechanisms and Funds|Adverse Effects and Response Measure|Adaptation","http://www.iisd.ca/vol12/enb12431e.html","081","working group","","1.254348e+12","2009","Delegates addressed the section on principles in the text on finance."
"enb12431e_8","OTHER ISSUES (basket of methodological issues):","European Union","Brazil|Canada|Australia|Senegal|China|Japan","National Communications and Inventories","http://www.iisd.ca/vol12/enb12431e.html","081","working group","","1.254348e+12","2009","The morning s contact group focused on a basket of methodological issues, including: common metrics to calculate the carbon dioxide equivalence of emissions by sources and removals by sinks; 2006 IPCC Guidelines for National Greenhouse Gas Inventories; and inclusion of new greenhouse gases."
"enb12431e_9","ANNEX I EMISSION REDUCTIONS:","European Union","Canada|Brazil|Gambia|Philippines|Micronesia|United States|Ethiopia|Japan|New Zealand|Bolivia|Norway|Australia|South Africa|Venezuela|India|Senegal|China|Thailand","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|Extension of the Kyoto protocol|Technology Transfer","http://www.iisd.ca/vol12/enb12431e.html","081","working group","","1.254348e+12","2009","Discussions in the afternoon s contact group focused on ways of moving forward."
"enb12432e_1","MITIGATION:","European Union|Group of 77 and China","Brazil|Canada|Australia|India|United States|China|Colombia|Russian Federation|Japan","Mitigation|Post-Kyoto Agreements|Compliance and Enforcement|Mitigation","http://www.iisd.ca/vol12/enb12432e.html","081","working group","","1.2544344e+12","2009","Chair Zammit Cutajar invited parties to comment on text on frameworks for action by all parties."
"enb12432e_2","TECHNOLOGY:","European Union|Group of 77 and China","Brazil|Philippines|Indonesia|United States|Argentina|Bolivia|Norway|Ghana|Saudi Arabia|Australia|Egypt|Venezuela|India|Malaysia|China|Uganda|Japan","Adaptation|Financial Mechanisms and Funds|Mitigation|Technology Transfer","http://www.iisd.ca/vol12/enb12432e.html","081","working group","","1.2544344e+12","2009","The contact group met in the morning and afternoon."
"enb12432e_3","CAPACITY BUILDING:","European Union|Group of 77 and China|Alliance of Small Island States","Canada|Australia|Egypt|Tanzania|China|Japan|Saint Lucia","Post-Kyoto Agreements","http://www.iisd.ca/vol12/enb12432e.html","081","working group","","1.2544344e+12","2009","Co-Chair Børsting presented a non-paper on enhanced action on capacity building that included a placeholder for: a preamble; objectives; scope; implementation and institutional arrangements; and MRV."
"enb12432e_4","FINANCE:","African Group|European Union|Group of 77 and China|Alliance of Small Island States","Canada|Bangladesh|Philippines|Cambodia|United States|Switzerland|Nigeria|Venezuela|Saudi Arabia|Australia|Colombia|South Africa|Norway|India|China|Uganda|Japan|Barbados","Adaptation|Financial Mechanisms and Funds|Adaptation|Technology Transfer","http://www.iisd.ca/vol12/enb12432e.html","081","working group","","1.2544344e+12","2009","The contact group met in the morning and afternoon."
"enb12432e_5","SHARED VISION:","European Union|Alliance of Small Island States","Brazil|Saudi Arabia|Australia|South Africa|Sudan|Antigua and Barbuda|Japan","Legal Status of Agreements|Anthropogenic Interference with Climate System|Adaptation","http://www.iisd.ca/vol12/enb12432e.html","081","working group","","1.2544344e+12","2009","Chair Zammit Cutajar introduced a non-paper, which consolidates and reorders text on shared vision."
"enb12432e_6","ADAPTATION:","African Group|European Union|Group of 77 and China|Alliance of Small Island States","Ghana|Saudi Arabia|Bangladesh|United States|China|Bolivia|Norway|Malawi|Cook Islands","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12432e.html","081","working group","","1.2544344e+12","2009","Co-Chair Agyemang-Bonsu invited parties to continue providing guidance on the process of streamlining text."
"enb12432e_7","OTHER ISSUES (flexibility mechanisms):","African Group|European Union|Alliance of Small Island States","Canada|Brazil|Bangladesh|Mexico|Kuwait|Philippines|Ethiopia|Senegal|Switzerland|Japan|New Zealand|Norway","Flexibility Mechanism|Flexibility Mechanims","http://www.iisd.ca/vol12/enb12432e.html","081","working group","","1.2544344e+12","2009","On improving access to the CDM by specified host parties, Senegal, for the AFRICAN GROUP, and Ethiopia, for the LDCs, supported a geographically balanced system of quotas."
"enb12432e_8","ANNEX I EMISSION REDUCTIONS:","European Union|African Group|Group of 77 and China|Alliance of Small Island States","Canada|Brazil|Saudi Arabia|Australia|Iceland|India|Russian Federation|China|Switzerland|Japan|Norway","","http://www.iisd.ca/vol12/enb12432e.html","081","working group","","1.2544344e+12","2009","Co-Chair Wollansky asked parties to discuss whether it was possible to use 1990 as the base year with multiple reference years."
"enb12433e_1","AWG-LCA PLENARY","Alliance of Small Island States|European Union|Environmental Integrity Group|Group of 77 and China","Bangladesh|Philippines|Indonesia|United States|Belarus|Gabon|Guyana|Switzerland|Bolivia|Venezuela|Saudi Arabia|Australia|Colombia|South Africa|Egypt|Japan|India|Uganda|China|Chile|Indigenous Peoples|Russian Federation|Thailand|Barbados","Mitigation|Legal Status of Agreements|Financial Mechanisms and Funds|Adaptation|Technology Transfer","http://www.iisd.ca/vol12/enb12433e.html","081","working group","plenary","1.2545208e+12","2009","In the afternoon, the AWG-LCA stocktaking plenary convened."
